Name,Ticker,"Sub-Sector","Market Cap","Percentage Hold Reco's","No. of analysts with buy reco","Percentage Buy Reco’s","Percentage Sell Reco's","Total no. of analysts","Percentage Upside"
Alpa Laboratories Ltd,ALPA,"Pharmaceuticals","149.703869","0","0",,"0",,
Bal Pharma Ltd,BALPHARMA,"Pharmaceuticals","149.053784","0","0",,"0",,
Pritika Auto Industries Ltd,PRITIKAUTO,"Auto Parts","148.9698","0","0",,"0",,
Sharp India Ltd,SHARP,"Home Electronics & Appliances","148.892616","0","0",,"0",,
Swadeshi Polytex Ltd,SWADPOL,,"148.512","0","0",,"0",,
P.E. Analytics Ltd,PROPEQUITY,"Real Estate","148.42659264","0","0",,"0",,
Worth Peripherals Ltd,WORTH,"Packaging","148.37442","0","0",,"0",,
Indian Wood Products Co Ltd,IWP,"Wood Products","147.84095592","0","0",,"0",,
TIL Ltd,TIL,"Heavy Machinery","147.74580345","0","0",,"0",,
Srivasavi Adhesive Tapes Ltd,SRIVASAVI,"Specialty Chemicals","147.4113264","0","0",,"0",,
Steelman Telecom Ltd,STML,,"147.223383","0","0",,"0",,
Krebs Biochemicals and Industries Ltd,KREBSBIO,"Pharmaceuticals","146.71978773","0","0",,"0",,
SAB Industries Ltd,SAB,"Conglomerates","146.716412388","0","0",,"0",,
Intellivate Capital Ventures Ltd,INTELLCAP,,"145.73660146199998","0","0",,"0",,
Comfort Intech Ltd,COMFINTE,"Consumer Finance","145.5718264","0","0",,"0",,
Gillanders Arbuthnot & Co Ltd,GILLANDERS,"Conglomerates","145.55479972","0","0",,"0",,
Samrat Forgings Ltd,SAMRATFORG,,"145.5","0","0",,"0",,
JHS Svendgaard Laboratories Ltd,JHS,"FMCG - Personal Products","145.3770416","0","0",,"0",,
Ahlada Engineers Ltd,AHLADA,"Home Furnishing","145.36125","0","0",,"0",,
Nitco Ltd,NITCO,"Building Products - Ceramics","144.795794325","0","0",,"0",,
Universal Autofoundry Ltd,UNIAUTO,"Auto Parts","144.4086875","0","0",,"0",,
Kapston Services Ltd,KAPSTON,"Business Support Services","144.197827115","0","0",,"0",,
Vardhman Polytex Ltd,VARDMNPOLY,"Textiles","144.111037005","0","0",,"0",,
Samkrg Pistons and Rings Ltd,SAMKRG,"Auto Parts","143.77212","0","0",,"0",,
Nila Spaces Ltd,NILASPACES,"Real Estate","143.769558","0","0",,"0",,
Oxygenta Pharmaceutical Ltd,OXYGENTAPH,,"143.644215","0","0",,"0",,
Rexnord Electronics and Controls Ltd,REXNORD,"Industrial Machinery","143.2944","0","0",,"0",,
Welspun Investments and Commercials Ltd,WELINV,"Diversified Financials","143.09100777999998","0","0",,"0",,
Kotak Sensex 30 ETF,KTKSENSEX,"Equity","142.89995898","0","0",,"0",,
Samrat Pharmachem Ltd,SAMRATPH,"Commodity Chemicals","142.3579275","0","0",,"0",,
United Nilgiri Tea Estates Company Ltd,UNITEDTEA,"Tea & Coffee","142.35216534","0","0",,"0",,
Archidply Industries Ltd,ARCHIDPLY,"Wood Products","142.03475","0","0",,"0",,
Remsons Industries Ltd,REMSONSIND,"Auto Parts","141.86265430999998","0","0",,"0",,
Vipul Organics Ltd,VIPULORG,"Specialty Chemicals","141.82745625","0","0",,"0",,
Kaiser Corporation Ltd,KACL,"Packaging","141.8136489","0","0",,"0",,
Smruthi Organics Ltd,SMRUTHIORG,"Pharmaceuticals","141.4761444","0","1","100","0","1","72.33009708737865"
ICICI Prudential Nifty Next 50 ETF,ICICINXT50,"Equity","141.05316456","0","0",,"0",,
Art Nirman Ltd,ARTNIRMAN,"Real Estate","140.50228","0","0",,"0",,
Polson Ltd,POLSON,"Commodity Chemicals","140.16","0","0",,"0",,
Salona Cotspin Ltd,SALONA,"Textiles","140.006152","0","0",,"0",,
Diligent Industries Ltd,DILIGENT,,"139.63356","0","0",,"0",,
Coral India Finance and Housing Ltd,CORALFINAC,"Real Estate","139.4456985","0","0",,"0",,
RKEC Projects Ltd,RKEC,"Construction & Engineering","139.14548","0","0",,"0",,
Coromandel Engineering Company Ltd,COROENGG,"Construction & Engineering","138.51763646400002","0","0",,"0",,
Valiant Communications Ltd,VALIANT,"Telecom Equipments","138.2209071","0","0",,"0",,
Innokaiz India Ltd,INNOKAIZ,,"138.0186","0","0",,"0",,
Himalaya Food International Ltd,HFIL,"Packaged Foods & Meats","137.911082572","0","0",,"0",,
3rd Rock Multimedia Ltd,3RDROCK,"Hotels, Resorts & Cruise Lines","137.84535","0","0",,"0",,
Evexia Lifecare Ltd,EVEXIA,,"137.53769931","0","0",,"0",,
Kritika Wires Ltd,KRITIKA,"Iron & Steel","137.1342","0","0",,"0",,
IL&FS Engineering and Construction Company Ltd,IL&FSENGG,"Construction & Engineering","137.02152651","0","0",,"0",,
Dolfin Rubbers Ltd,DOLFIN,"Auto Parts","136.4065312","0","0",,"0",,
Vishal Bearings Ltd,VISHALBL,"Industrial Machinery","135.696825","0","0",,"0",,
Suraj Industries Ltd,SURJIND,"Packaged Foods & Meats","135.5432463","0","0",,"0",,
Ansal Properties and Infrastructure Ltd,ANSALAPI,"Real Estate","135.36819336","0","0",,"0",,
Xelpmoc Design and Tech Ltd,XELPMOC,"IT Services & Consulting","135.18688296500002","0","0",,"0",,
Bhagyanagar Properties Ltd,BHAGYAPROP,"Real Estate","134.858925","0","0",,"0",,
Reliance Chemotex Industries Ltd,RELCHEMQ,"Textiles","133.97367888","0","0",,"0",,
Aksh Optifibre Ltd,AKSHOPTFBR,"Communication & Networking","133.41233622000001","0","0",,"0",,
Indian Card Clothing Company Ltd,INDIANCARD,"Industrial Machinery","133.3187328","0","0",,"0",,
Tamboli Capital Ltd,TAMBOLI,"Industrial Machinery","133.2256","0","0",,"0",,
Tarmat Ltd,TARMAT,"Construction & Engineering","133.21409375","0","0",,"0",,
Swaraj Suiting Ltd,SWARAJ,"Textiles","133.202405","0","0",,"0",,
Bemco Hydraulics Ltd,BEMHY,"Industrial Machinery","133.038828","0","0",,"0",,
AiroLam Ltd,AIROLAM,"Building Products - Laminates","132.99273","0","0",,"0",,
Signet Industries Ltd,SIGIND,"Plastic Products","132.908055","0","0",,"0",,
Rajshree Sugars & Chemicals Ltd,RAJSREESUG,"Sugar","132.70810203","0","0",,"0",,
ASI Industries Ltd,ASIIL,"Mining - Diversified","132.13989297","0","0",,"0",,
Umang Dairies Ltd,UMANGDAIRY,"FMCG - Foods","132.0192","0","0",,"0",,
TechNVision Ventures Ltd,TECHNVISN,"Software Services","131.775","0","0",,"0",,
Aarnav Fashions Ltd,AARNAV,"Investment Banking & Brokerage","131.657803476","0","0",,"0",,
AMD Industries Ltd,AMDIND,"Packaging","131.579731885","0","0",,"0",,
Niraj Cement Structurals Ltd,NIRAJ,"Construction & Engineering","130.504725","0","0",,"0",,
Kohinoor Foods Ltd,KOHINOOR,"Packaged Foods & Meats","130.4917856","0","0",,"0",,
SAL Steel Ltd,SALSTEEL,"Iron & Steel","130.4238845","0","0",,"0",,
Sadbhav Infrastructure Projects Ltd,SADBHIN,"Roads","130.32332992","0","0",,"0",,
Aartech Solonics Ltd,AARTECH,"Electrical Components & Equipments","130.15263625","0","0",,"0",,
Quantum Gold Fund,QGOLDHALF,"Gold","130.0258572","0","0",,"0",,
Veer Global Infraconstruction Ltd,VGIL,,"129.94736","0","0",,"0",,
Parvati Sweetners and Power Ltd,PARVATI,,"129.904264607","0","0",,"0",,
SVP Global Textiles Ltd,SVPGLOB,"Textiles","129.6625","0","0",,"0",,
Noida Toll Bridge Company Ltd,NOIDATOLL,"Roads","129.40552639","0","0",,"0",,
Likhami Consulting Ltd,LIKHAMI,"Outsourced services","129.2505","0","0",,"0",,
Compuage Infocom Ltd,COMPINFO,"Technology Hardware","129.08093632","0","0",,"0",,
HDFC SENSEX ETF,HDFCSENSEX,"Equity","128.966509","0","0",,"0",,
Capital Trade Links Ltd,CTL,"Consumer Finance","128.6678","0","0",,"0",,
Motor and General Finance Ltd,MOTOGENFIN,"Real Estate","128.38063485","0","0",,"0",,
Arvee Laboratories (India) Ltd,ARVEE,"Specialty Chemicals","128.0524","0","0",,"0",,
Sharat Industries Ltd,SHINDL,"Packaged Foods & Meats","127.23225","0","0",,"0",,
Sotac Pharmaceuticals Ltd,SOTAC,"Pharmaceuticals","127.075","0","0",,"0",,
Vaishali Pharma Ltd,VAISHALI,"Pharmaceuticals","126.51878322","0","0",,"0",,
Homesfy Realty Ltd,HOMESFY,"Real Estate","126.33252","0","0",,"0",,
Sunrise Efficient Marketing Ltd,SEML,,"126.175","0","0",,"0",,
Amarjothi Spinning Mills Ltd,AMARJOTHI,"Textiles","126.1575","0","0",,"0",,
Cambridge Technology Enterprises Ltd,CTE,"IT Services & Consulting","126.14703130999999","0","0",,"0",,
Vels Film International Ltd,VELS,"Movies & TV Serials","125.853","0","0",,"0",,
Facor Alloys Ltd,FACORALL,"Iron & Steel","125.34585455499999","0","0",,"0",,
Capital Trust Ltd,CAPTRUST,"Consumer Finance","124.9558375","0","0",,"0",,
Tara Chand Logistic Solutions Ltd,TARACHAND,"Business Support Services","124.807571","0","0",,"0",,
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","124.67","0","0",,"0",,
DCM Ltd,DCM,"Conglomerates","124.39380834","0","0",,"0",,
Narbada Gems and Jewellery Ltd,NARBADA,"Precious Metals, Jewellery & Watches","124.38382549","0","0",,"0",,
Shreeram Proteins Ltd,SRPL,"Agro Products","124.236","0","0",,"0",,
Ultracab (India) Ltd,ULTRACAB,"Cables","124.1446725","0","0",,"0",,
Bilcare Ltd,BI,"Labs & Life Sciences Services","123.94209598399999","0","0",,"0",,
Oil Country Tubular Ltd,OILCOUNTUB,"Oil & Gas - Equipment & Services","123.34634105","0","0",,"0",,
Shahlon Silk Industries Ltd,SHAHLON,,"123.237381","0","0",,"0",,
Cenlub Industries Ltd,CENLUB,"Industrial Machinery","122.65755819500001","0","0",,"0",,
Shigan Quantum Technologies Ltd,SHIGAN,"Auto Parts","122.22579","0","0",,"0",,
Surana Telecom and Power Ltd,SURANAT&P,"Cables","122.1839667","0","0",,"0",,
Maiden Forgings Ltd,MAIDEN,,"121.768416","0","1","100","0","1","118.25396825396824"
Radix Industries India Ltd,RADIXIND,"FMCG - Personal Products","121.63311285","0","0",,"0",,
SNL Bearings Ltd,SNL,"Industrial Machinery","121.6186095","0","0",,"0",,
Syschem (India) Ltd,SYSCHEM,"Pharmaceuticals","121.5980952","0","0",,"0",,
A2z Infra Engineering Ltd,A2ZINFRA,"Construction & Engineering","121.52270202000001","0","0",,"0",,
Maruti Interior Products Ltd,SPITZE,,"121.51725","0","0",,"0",,
Sanco Trans Ltd,SANCTRN,"Logistics","121.5","0","0",,"0",,
Cords Cable Industries Ltd,CORDSCABLE,"Cables","121.0040208","0","0",,"0",,
Housing Development and Infrastructure Ltd,HDIL,"Real Estate","120.87102","0","0",,"0",,
Gennex Laboratories Ltd,GENNEX,"Pharmaceuticals","120.83143545","0","0",,"0",,
Indsil Hydro Power and Manganese Ltd,INDSILHYD,"Metals - Iron","120.78021621199998","0","0",,"0",,
Denis Chem Lab Ltd,DENISCHEM,"Pharmaceuticals","120.7270116","0","0",,"0",,
Odyssey Technologies Ltd,ODYSSEY,"Software Services","120.4867259","0","0",,"0",,
Kkalpana Industries (India) Ltd,KKALPANAIND,"Specialty Chemicals","120.31927747","0","0",,"0",,
Bheema Cements Ltd,BHEEMACEM,"Cement","120.298297378","0","0",,"0",,
Ambar Protein Industries Ltd,AMBARPIL,"Agro Products","120.03125","0","0",,"0",,
GTV Engineering Ltd,GTV,"Construction & Engineering","119.81672424000001","0","0",,"0",,
Indbank Merchant Banking Services Ltd,INDBANK,"Investment Banking & Brokerage","119.377358","0","0",,"0",,
Premco Global Ltd,PREMCO,"Textiles","119.038896","0","0",,"0",,
Brahmaputra Infrastructure Ltd,BRAHMINFRA,"Construction & Engineering","118.97544","0","0",,"0",,
Mohini Health & Hygiene Ltd,MHHL,"Health Care Equipment & Supplies","118.8068885","0","0",,"0",,
Indian Sucrose Ltd,INDSUCR,"Sugar","118.769751335","0","0",,"0",,
Baheti Recycling Industries Ltd,BAHETI,"Metals - Aluminium","118.7196685","0","0",,"0",,
Filatex Fashions Ltd,FILATFASH,,"118.69463217","0","0",,"0",,
Bombay Metrics Supply Chain Ltd,BMETRICS,"Logistics","118.1828472","0","0",,"0",,
Bhagwati Autocast Ltd,BGWTATO,"Iron & Steel","118.0360269","0","0",,"0",,
AMJ Land Holdings Ltd,AMJLAND,"Real Estate","117.875","0","0",,"0",,
S & T Corporation Ltd,STCORP,"Packaged Foods & Meats","117.7754585","0","0",,"0",,
S V Global Mill Ltd,SVGLOBAL,"Real Estate","117.62971985","0","0",,"0",,
Sayaji Industries Ltd,SAYAJIIND,"Agro Products","117.552","0","0",,"0",,
Astron Paper & Board Mill Ltd,ASTRON,"Paper Products","117.4125","0","0",,"0",,
Trescon Ltd,TRESCON,"Real Estate","116.9208858","0","0",,"0",,
Vedavaag Systems Ltd,VEDAVAAG,"Software Services","116.68825","0","0",,"0",,
ResGen Ltd,RESGEN,,"116.66295","0","0",,"0",,
Gujarat Containers Ltd,GUJCONT,"Packaging","116.503","0","0",,"0",,
VJTF Eduservices Ltd,VJTFEDU,"Education Services","116.16","0","0",,"0",,
Mahamaya Steel Industries Ltd,MAHASTEEL,"Iron & Steel","116.109036","0","0",,"0",,
Avro India Ltd,AVROIND,"Plastic Products","115.954663","0","0",,"0",,
Incredible Industries Ltd,INCREDIBLE,"Iron & Steel","115.74028125","0","0",,"0",,
Atlanta Ltd,ATLANTA,"Construction & Engineering","115.73","0","0",,"0",,
Archit Organosys Ltd,ARCHITORG,"Commodity Chemicals","115.613753382","0","0",,"0",,
Fidel Softech Ltd,FIDEL,"IT Services & Consulting","115.504704","0","0",,"0",,
Ekansh Concepts Ltd,EKANSH,,"115.2571844","0","0",,"0",,
Univastu India Ltd,UNIVASTU,"Construction & Engineering","115.237044","0","0",,"0",,
Gayatri Projects Ltd,GAYAPROJ,"Construction & Engineering","115.127191275","0","0",,"0",,
Le Merite Exports Ltd,LEMERITE,"Textiles","115.0569","0","0",,"0",,
Sahana System Ltd,SAHANA,"IT Services & Consulting","114.389832365","0","0",,"0",,
Tainwala Chemicals and Plastics (India) Ltd,TAINWALCHM,"Plastic Products","114.2391286","0","0",,"0",,
Hindusthan National Glass And Industries Ltd,HINDNATGLS,"Packaging","113.285259725","0","0",,"0",,
Virat Industries Ltd,VIRAT,"Apparel & Accessories","112.8183361","0","0",,"0",,
Munoth Capital Market Ltd,MUNCAPM,"Asset Management","112.792095","0","0",,"0",,
Mauria Udyog Ltd,MUL,"Gas Distribution","112.6872","0","0",,"0",,
Mukta Arts Ltd,MUKTAARTS,"Movies & TV Serials","112.474296","0","0",,"0",,
Omax Autos Ltd,OMAXAUTO,"Auto Parts","112.39505931500001","0","0",,"0",,
Alkali Metals Ltd,ALKALI,"Commodity Chemicals","112.36395370999999","0","0",,"0",,
Mishka Exim Ltd,MISHKA,"Commodities Trading","112.3343","0","0",,"0",,
Flex Foods Ltd,FLEXFO,"Agro Products","112.0749","0","0",,"0",,
Manaksia Coated Metals & Industries Ltd,MANAKCOAT,"Metals - Diversified","112.0632255","0","0",,"0",,
Yaari Digital Integrated Services Ltd,YAARI,"Business Support Services","112.01080282000001","0","0",,"0",,
Beardsell Ltd,BEARDSELL,"Building Products - Prefab Structures","112.00108","0","0",,"0",,
Country Club Hospitality & Holidays Ltd,CCHHL,"Hotels, Resorts & Cruise Lines","111.973343475","0","0",,"0",,
Kerala Ayurveda Ltd,KERALAYUR,"Pharmaceuticals","111.73176695","0","0",,"0",,
LA Tim Metal & Industries Ltd,LATIMMETAL,,"111.5409609","0","0",,"0",,
Metroglobal Ltd,METROGLOBL,"Commodities Trading","111.2560625","0","0",,"0",,
Aditya BSL Nifty Next 50 ETF,ABSLNN50ET,"Equity","110.88097020000001","0","0",,"0",,
Thakkers Developers Ltd,THAKDEV,"Real Estate","110.835","0","0",,"0",,
Arshiya Ltd,ARSHIYA,"Logistics","110.6598843","0","0",,"0",,
Surya Lakshmi Cotton Mills Ltd,SURYALAXMI,"Textiles","110.5751052","0","0",,"0",,
GTL Ltd,GTL,"Telecom Infrastructure","110.1077467","0","0",,"0",,
Aashka Hospitals Ltd,AASHKA,,"110.0034","0","0",,"0",,
Pressure Sensitive Systems India Ltd,PRESSURS,,"109.936242","0","0",,"0",,
Nath Industries Ltd,NATHIND,,"109.459","0","0",,"0",,
Orissa Bengal Carrier Ltd,OBCL,"Logistics","109.31426615","0","0",,"0",,
Keerthi Industries Ltd,KEERTHI,"Cement","108.98755311","0","0",,"0",,
Fortis Malar Hospitals Ltd,FORTISMLR,"Hospitals & Diagnostic Centres","108.814652754","0","0",,"0",,
Winsome Textile Industries Ltd,WINSOMTX,"Textiles","108.35594","0","0",,"0",,
Shervani Industrial Syndicate Ltd,SHERVANI,"Real Estate","108.33783197999999","0","0",,"0",,
Ganges Securities Ltd,GANGESSECU,"Diversified Financials","107.989801165","0","0",,"0",,
Vibrant Global Capital Ltd,VGCL,"Diversified Financials","107.98538932000001","0","0",,"0",,
Shree Tirupati Balajee FIBC Ltd,TIRUPATI,"Packaging","107.9355762","0","0",,"0",,
Narayani Steels Ltd,DHATRE,,"107.864955","0","0",,"0",,
APM Industries Ltd,APMIN,"Textiles","107.7326296","0","0",,"0",,
Jainam Ferro Alloys (I) Ltd,JAINAM,"Metals - Diversified","107.72424","0","0",,"0",,
Indowind Energy Ltd,INDOWIND,"Renewable Energy","107.33478","0","0",,"0",,
Global Vectra Helicorp Ltd,GLOBALVECT,"Airlines","106.96","0","0",,"0",,
James Warren Tea Ltd,JAMESWARREN,"Agro Products","106.92","0","0",,"0",,
KG Petrochem Ltd,KGPETRO,"Textiles","106.61282","0","0",,"0",,
R S Software (India) Ltd,RSSOFTWARE,"Software Services","106.56097811000001","0","0",,"0",,
Aimco Pesticides Ltd,AIMCOPEST,"Fertilizers & Agro Chemicals","106.55754456","0","0",,"0",,
Hindustan Tin Works Ltd,HINDTIN,"Packaging","106.440755505","0","0",,"0",,
BCPL Railway Infrastructure Ltd,BCPL,"Construction & Engineering","106.295443128","0","0",,"0",,
Aatmaj Healthcare Ltd,AATMAJ,"nan","106.107","0","0",,"0",,
ICICI Prudential Silver ETF,ICICISILVE,"Equity","105.953940543","0","0",,"0",,
Gujarat Natural Resources Ltd,GNRL,"Oil & Gas - Exploration & Production","105.61116482","0","0",,"0",,
Surana Solar Ltd,SURANASOL,"Renewable Energy Equipment & Services","105.302124","0","0",,"0",,
Ishan Dyes and Chemicals Ltd,ISHANCH,"Commodity Chemicals","105.26009794","0","0",,"0",,
Lasa Supergenerics Ltd,LASA,"Pharmaceuticals","105.2126019","0","0",,"0",,
Rungta Irrigation Ltd,RUNGTAIR,"Building Products - Pipes","105.164004","0","0",,"0",,
TCI Industries Ltd,TCIIND,"Commodities Trading","104.83935185499999","0","0",,"0",,
KBS India Ltd,KBSINDIA,"Investment Banking & Brokerage","104.7600582","0","0",,"0",,
Shah Metacorp Ltd,SHAH,"Iron & Steel","104.69928294","0","0",,"0",,
Nirman Agri Genetics Ltd,NIRMAN,"Agro Products","104.671648","0","0",,"0",,
Rts Power Corporation Ltd,RTSPOWR,"Heavy Electrical Equipments","104.4750575","0","0",,"0",,
Zee Learn Ltd,ZEELEARN,"Education Services","104.349672","0","0",,"0",,
Sundaram Multi Pap Ltd,SUNDARAM,"Paper Products","104.25311006","0","0",,"0",,
Machino Plastics Ltd,MACPLASQ,"Auto Parts","104.110812","0","0",,"0",,
MRO-TEK Reality Ltd,MRO-TEK,"Communication & Networking","103.97981012999999","0","0",,"0",,
Palash Securities Ltd,PALASHSECU,"Diversified Financials","103.78218325","0","0",,"0",,
Krishna Ventures Ltd,KRISHNA,"Real Estate","103.734","0","0",,"0",,
Accel Ltd,ACCEL,"Movies & TV Serials","103.34245979500001","0","0",,"0",,
Srei Infrastructure Finance Ltd,SREINFRA,"Specialized Finance","103.132698265","0","0",,"0",,
Damodar Industries Ltd,DAMODARIND,"Textiles","102.986","0","0",,"0",,
G G Engineering Ltd,GGENG,"Auto Parts","102.9013596","0","0",,"0",,
Sonam Clock Ltd,SONAMCLOCK,"Precious Metals, Jewellery & Watches","102.88224","0","0",,"0",,
Kranti Industries Ltd,KRANTI,"Auto Parts","102.7827144","0","0",,"0",,
Sonal Mercantile Ltd,SONAL,"Diversified Financials","102.683303675","0","0",,"0",,
Captain Polyplast Ltd,CPL,"Industrial Machinery","102.57121644","0","0",,"0",,
Credent Global Finance Ltd,CGFL,,"102.5015625","0","0",,"0",,
Pioneer Embroideries Ltd,PIONEEREMB,"Apparel & Accessories","102.37180239","0","0",,"0",,
T & I Global Ltd,TIGLOB,"Agro Products","102.36754","0","0",,"0",,
Cravatex Ltd,CRAVATEX,"Commodities Trading","102.268132","0","0",,"0",,
Nandani Creation Ltd,JAIPURKURT,"Apparel & Accessories","102.1051735","0","0",,"0",,
Electrotherm (India) Ltd,ELECTHERM,"Iron & Steel","102.06994014","0","0",,"0",,
Everest Organics Ltd,EVERESTO,"Pharmaceuticals","101.8","0","0",,"0",,
Future Enterprises Ltd,FELDVR,"Conglomerates","101.72925322500001","0","0",,"0",,
Vinny Overseas Ltd,VINNY,"Textiles","101.191140285","0","0",,"0",,
Goldstar Power Ltd,GOLDSTAR,"Batteries","101.0961","0","0",,"0",,
Western India Plywoods Ltd,WIPL,"Wood Products","101.0842194","0","0",,"0",,
Shri Krishna Devcon Ltd,SHRIKRISH,"Real Estate","100.8","0","0",,"0",,
Hindprakash Industries Ltd,HPIL,"Diversified Chemicals","100.33205875","0","0",,"0",,
Patdiam Jewellery Ltd,PJL,"Precious Metals, Jewellery & Watches","99.7227","0","0",,"0",,
Lagnam Spintex Ltd,LAGNAM,"Textiles","99.388125","0","0",,"0",,
BLB Ltd,BLBLIMITED,"Investment Banking & Brokerage","99.38668504","0","0",,"0",,
Transcorp International Ltd,TRANSCOR,"Consumer Finance","98.976084496","0","0",,"0",,
CHL Ltd,CHLLTD,"Hotels, Resorts & Cruise Lines","98.61810371","0","0",,"0",,
Add-Shop E-Retail Ltd,ASRL,"FMCG - Personal Products","98.302583232","0","0",,"0",,
Simbhaoli Sugars Ltd,SIMBHALS,"Sugar","98.2440676","0","0",,"0",,
RDB Realty & Infrastructure Ltd,RDBRIL,"Real Estate","98.2215622","0","0",,"0",,
GI Engineering Solutions Ltd,GISOLUTION,"Construction & Engineering","98.1790344","0","0",,"0",,
Aym Syntex Ltd,AYMSYNTEX,"Textiles","98.17890865","0","0",,"0",,
Lohia Securities Ltd,LOHIASEC,"Investment Banking & Brokerage","98.1651","0","0",,"0",,
Kalyani Forge Ltd,KALYANIFRG,"Iron & Steel","98.08048","0","0",,"0",,
Phoenix Township Ltd,PHOENIXTN,"Hotels, Resorts & Cruise Lines","97.88982","0","0",,"0",,
Garnet International Ltd,GARNETINT,"Textiles","97.70376","0","0",,"0",,
Sikko Industries Ltd,SIKKO,"Fertilizers & Agro Chemicals","97.524","0","0",,"0",,
LKP Finance Ltd,LKPFIN,"Investment Banking & Brokerage","97.40682825","0","0",,"0",,
Dollex Agrotech Ltd,DOLLEX,"Sugar","97.12552","0","0",,"0",,
KCD Industries India Ltd,KCDGROUP,,"96.94285677","0","0",,"0",,
WAA Solar Ltd,WAA,"Renewable Energy","96.8473772","0","0",,"0",,
Prolife Industries Ltd,PROLIFE,"Commodity Chemicals","96.8454624","0","0",,"0",,
Superior Industrial Enterprises Ltd,SIEL,"Packaging","96.8392","0","0",,"0",,
Cian Agro Industries & Infrastructure Ltd,CIANAGRO,"Agro Products","96.60730954","0","0",,"0",,
McDowell Holdings Ltd,MCDHOLDING,"Asset Management","96.19677375","0","0",,"0",,
Savera Industries Ltd,SAVERA,"Hotels, Resorts & Cruise Lines","96.163536","0","0",,"0",,
